angDist,_RAJ2000,_DEJ2000,Loc,ID,Type,RAJ2000,DEJ2000,OGLE-IV,Other,Imag,Vmag,Per,T0,Amp,e,i,omega,Var,Mod,P16,Simbad,ra,dec,Umag,Bmag,Vmag,Imag,e_Umag,e_Bmag,e_Vmag,e_Imag,flag
1.317789,73.9344167,-68.7109722,LMC,OGLE-LMC-HB-0031,RG,04 55 44.26,-68 42 39.5,LMC531.27.57392,,15.641,17.281,496.02659813,9267.5482,0.045,0.3979,62.28,174.25,,1,0,Simbad,73.93478,-68.71063,18.714,18.379,18.353,19.185,0.091,0.135,0.229,0.244,0
1.360060,73.9344167,-68.7109722,LMC,OGLE-LMC-HB-0031,RG,04 55 44.26,-68 42 39.5,LMC531.27.57392,,15.641,17.281,496.02659813,9267.5482,0.045,0.3979,62.28,174.25,,1,0,Simbad,73.93443,-68.71135,19.647,19.440,19.218,18.862,0.122,0.136,0.118,0.187,10
3.942752,73.9344167,-68.7109722,LMC,OGLE-LMC-HB-0031,RG,04 55 44.26,-68 42 39.5,LMC531.27.57392,,15.641,17.281,496.02659813,9267.5482,0.045,0.3979,62.28,174.25,,1,0,Simbad,73.93464,-68.70988,20.473,20.383,20.268,,0.191,0.072,0.109,,0
4.504576,73.9344167,-68.7109722,LMC,OGLE-LMC-HB-0031,RG,04 55 44.26,-68 42 39.5,LMC531.27.57392,,15.641,17.281,496.02659813,9267.5482,0.045,0.3979,62.28,174.25,,1,0,Simbad,73.93214,-68.71191,,21.799,21.399,20.237,,0.162,0.161,0.246,0
4.809337,73.9344167,-68.7109722,LMC,OGLE-LMC-HB-0031,RG,04 55 44.26,-68 42 39.5,LMC531.27.57392,,15.641,17.281,496.02659813,9267.5482,0.045,0.3979,62.28,174.25,,1,0,Simbad,73.93401,-68.71230,,22.571,22.020,20.540,,0.258,0.231,0.155,0
0.357293,73.9492917,-69.4691667,LMC,OGLE-LMC-HB-0032,MS,04 55 47.83,-69 28 09.0,LMC531.10.36099,OGLE-LMC-ECL-03133,13.965,13.923,31.08959541,9013.0212,0.248,0.7434,89.92,90.03,ECL,0,1,Simbad,73.94935,-69.46907,,13.795,13.832,13.980,,0.258,0.035,0.040,0
2.248657,73.9492917,-69.4691667,LMC,OGLE-LMC-HB-0032,MS,04 55 47.83,-69 28 09.0,LMC531.10.36099,OGLE-LMC-ECL-03133,13.965,13.923,31.08959541,9013.0212,0.248,0.7434,89.92,90.03,ECL,0,1,Simbad,73.94917,-69.46979,16.597,17.505,17.635,17.730,0.059,0.060,0.083,0.059,10
4.898995,73.9492917,-69.4691667,LMC,OGLE-LMC-HB-0032,MS,04 55 47.83,-69 28 09.0,LMC531.10.36099,OGLE-LMC-ECL-03133,13.965,13.923,31.08959541,9013.0212,0.248,0.7434,89.92,90.03,ECL,0,1,Simbad,73.95297,-69.46960,18.043,18.610,18.153,17.685,0.064,0.057,0.127,0.061,10
4.906889,73.9492917,-69.4691667,LMC,OGLE-LMC-HB-0032,MS,04 55 47.83,-69 28 09.0,LMC531.10.36099,OGLE-LMC-ECL-03133,13.965,13.923,31.08959541,9013.0212,0.248,0.7434,89.92,90.03,ECL,0,1,Simbad,73.94807,-69.47046,17.642,18.336,18.228,18.447,0.055,0.038,0.106,0.050,10
0.409586,73.959125,-70.0319722,LMC,OGLE-LMC-HB-0033,RG,04 55 50.19,-70 01 55.1,LMC530.26.25958,OGLE-LMC-ECL-03149,15.544,17.149,622.83670628,9177.7579,0.079,0.5506,88.46,70.47,ECL,1,1,Simbad,73.95918,-70.03186,20.226,18.487,17.017,15.464,0.180,0.044,0.136,0.035,10
2.939446,73.959125,-70.0319722,LMC,OGLE-LMC-HB-0033,RG,04 55 50.19,-70 01 55.1,LMC530.26.25958,OGLE-LMC-ECL-03149,15.544,17.149,622.83670628,9177.7579,0.079,0.5506,88.46,70.47,ECL,1,1,Simbad,73.95673,-70.03195,,22.258,21.893,,,0.228,0.211,,0
4.286462,73.959125,-70.0319722,LMC,OGLE-LMC-HB-0033,RG,04 55 50.19,-70 01 55.1,LMC530.26.25958,OGLE-LMC-ECL-03149,15.544,17.149,622.83670628,9177.7579,0.079,0.5506,88.46,70.47,ECL,1,1,Simbad,73.95564,-70.03201,20.979,20.669,20.493,20.364,0.278,0.128,0.231,0.172,0
4.717369,73.959125,-70.0319722,LMC,OGLE-LMC-HB-0033,RG,04 55 50.19,-70 01 55.1,LMC530.26.25958,OGLE-LMC-ECL-03149,15.544,17.149,622.83670628,9177.7579,0.079,0.5506,88.46,70.47,ECL,1,1,Simbad,73.95633,-70.03287,,20.366,19.279,18.360,,0.075,0.070,0.055,0
0.250055,73.9859167,-66.9367778,LMC,OGLE-LMC-HB-0034,RG,04 55 56.62,-66 56 12.4,LMC533.11.22828,OGLE-LMC-ECL-27647,15.05,16.604,537.06429512,9385.4985,0.033,0.445,59.89,36.5,,1,1,Simbad,73.98602,-66.93672,19.927,18.036,16.562,15.058,0.121,0.165,0.032,0.083,10
2.396001,73.9859167,-66.9367778,LMC,OGLE-LMC-HB-0034,RG,04 55 56.62,-66 56 12.4,LMC533.11.22828,OGLE-LMC-ECL-27647,15.05,16.604,537.06429512,9385.4985,0.033,0.445,59.89,36.5,,1,1,Simbad,73.98525,-66.93739,,21.688,21.379,20.454,,0.153,0.157,0.254,0
3.070975,73.9859167,-66.9367778,LMC,OGLE-LMC-HB-0034,RG,04 55 56.62,-66 56 12.4,LMC533.11.22828,OGLE-LMC-ECL-27647,15.05,16.604,537.06429512,9385.4985,0.033,0.445,59.89,36.5,,1,1,Simbad,73.98735,-66.93742,,21.231,21.239,,,0.328,0.119,,0
0.170919,74.15275,-72.3471667,LMC,OGLE-LMC-HB-0035,RG,04 56 36.66,-72 20 49.8,LMC507.24.22,2MASS-J04563665-7220498,15.512,17.03,242.59354883,9083.5701,0.09,0.2296,52.21,68.06,,1,0,Simbad,74.15290,-72.34716,20.314,18.494,17.046,15.532,0.127,0.038,0.027,0.039,10
3.404569,74.15275,-72.3471667,LMC,OGLE-LMC-HB-0035,RG,04 56 36.66,-72 20 49.8,LMC507.24.22,2MASS-J04563665-7220498,15.512,17.03,242.59354883,9083.5701,0.09,0.2296,52.21,68.06,,1,0,Simbad,74.15141,-72.34802,,21.825,21.226,19.863,,0.152,0.138,0.090,0
4.904117,74.15275,-72.3471667,LMC,OGLE-LMC-HB-0035,RG,04 56 36.66,-72 20 49.8,LMC507.24.22,2MASS-J04563665-7220498,15.512,17.03,242.59354883,9083.5701,0.09,0.2296,52.21,68.06,,1,0,Simbad,74.14833,-72.34741,,23.137,22.616,21.099,,0.398,0.248,0.222,0
0.548981,74.1802917,-69.5710278,LMC,OGLE-LMC-HB-0036,RG,04 56 43.27,-69 34 15.7,LMC531.10.24,OGLE-LMC-ECL-03512,15.542,17.079,271.60556484,9080.8896,0.056,0.2181,50.99,72.11,OSARG,1,1,Simbad,74.18040,-69.57088,,18.629,17.094,,,0.039,0.036,,0
2.730494,74.1802917,-69.5710278,LMC,OGLE-LMC-HB-0036,RG,04 56 43.27,-69 34 15.7,LMC531.10.24,OGLE-LMC-ECL-03512,15.542,17.079,271.60556484,9080.8896,0.056,0.2181,50.99,72.11,OSARG,1,1,Simbad,74.18195,-69.57152,,22.450,22.193,,,0.350,0.236,,0
4.394729,74.1802917,-69.5710278,LMC,OGLE-LMC-HB-0036,RG,04 56 43.27,-69 34 15.7,LMC531.10.24,OGLE-LMC-ECL-03512,15.542,17.079,271.60556484,9080.8896,0.056,0.2181,50.99,72.11,OSARG,1,1,Simbad,74.17949,-69.56984,,17.523,17.471,,,0.034,0.035,,0
4.849873,74.1802917,-69.5710278,LMC,OGLE-LMC-HB-0036,RG,04 56 43.27,-69 34 15.7,LMC531.10.24,OGLE-LMC-ECL-03512,15.542,17.079,271.60556484,9080.8896,0.056,0.2181,50.99,72.11,OSARG,1,1,Simbad,74.17801,-69.56994,,18.440,18.361,,,0.047,0.079,,0
0.618901,74.203,-70.3555278,LMC,OGLE-LMC-HB-0037,RG,04 56 48.72,-70 21 19.9,LMC530.18.8028,,15.462,16.939,392.5632701,9028.4074,0.026,0.458,44.01,4.06,,1,0,Simbad,74.20347,-70.35546,19.576,18.140,16.703,15.322,0.109,0.064,0.026,0.044,10
2.085317,74.203,-70.3555278,LMC,OGLE-LMC-HB-0037,RG,04 56 48.72,-70 21 19.9,LMC530.18.8028,,15.462,16.939,392.5632701,9028.4074,0.026,0.458,44.01,4.06,,1,0,Simbad,74.20248,-70.35608,21.754,20.556,20.662,19.728,0.524,0.099,0.136,0.154,0
3.170743,74.203,-70.3555278,LMC,OGLE-LMC-HB-0037,RG,04 56 48.72,-70 21 19.9,LMC530.18.8028,,15.462,16.939,392.5632701,9028.4074,0.026,0.458,44.01,4.06,,1,0,Simbad,74.20042,-70.35569,,21.260,20.979,,,0.103,0.170,,0
0.028014,74.2445417,-66.3895278,LMC,OGLE-LMC-HB-0038,MS,04 56 58.69,-66 23 22.3,LMC533.28.4396,2MASS-J04565868-6623224,15.375,15.368,4.18476032,9000.0537,0.014,0.2882,34.8,12.86,ECL,0,0,Simbad,74.24454,-66.38952,14.733,15.257,15.400,15.566,0.030,0.033,0.027,0.055,10
0.536616,74.25,-69.33225,LMC,OGLE-LMC-HB-0039,RG,04 57 00.00,-69 19 56.1,LMC531.09.50649,,14.914,16.301,356.34948036,9030.262,0.021,0.2962,45.67,17.77,,1,0,Simbad,74.25028,-69.33214,19.139,17.662,16.504,14.903,0.086,0.036,0.043,0.040,10
2.964216,74.25,-69.33225,LMC,OGLE-LMC-HB-0039,RG,04 57 00.00,-69 19 56.1,LMC531.09.50649,,14.914,16.301,356.34948036,9030.262,0.021,0.2962,45.67,17.77,,1,0,Simbad,74.24813,-69.33176,16.832,17.082,17.207,17.283,0.175,0.034,0.067,0.051,10
4.936716,74.25,-69.33225,LMC,OGLE-LMC-HB-0039,RG,04 57 00.00,-69 19 56.1,LMC531.09.50649,,14.914,16.301,356.34948036,9030.262,0.021,0.2962,45.67,17.77,,1,0,Simbad,74.25313,-69.33144,,21.573,20.531,19.610,,0.135,0.152,0.113,0
0.404883,74.26675,-70.9612778,LMC,OGLE-LMC-HB-0040,RG,04 57 04.02,-70 57 40.6,LMC508.25.10629,,15.628,17.099,327.99198817,9087.5673,0.021,0.2471,67.11,133.94,,0,0,Simbad,74.26692,-70.96118,20.224,18.545,17.103,15.684,0.185,0.035,0.028,0.031,10
4.374844,74.26675,-70.9612778,LMC,OGLE-LMC-HB-0040,RG,04 57 04.02,-70 57 40.6,LMC508.25.10629,,15.628,17.099,327.99198817,9087.5673,0.021,0.2471,67.11,133.94,,0,0,Simbad,74.26876,-70.96230,20.688,20.391,20.264,20.560,0.218,0.051,0.062,0.164,10
0.263708,74.2695833,-72.2805,LMC,OGLE-LMC-HB-0041,RG,04 57 04.70,-72 16 49.8,LMC507.24.10,,14.373,15.932,354.75289153,9277.7723,0.049,0.164,64.53,35.63,,1,0,Simbad,74.26978,-72.28046,19.126,17.485,15.974,14.415,0.095,0.033,0.022,0.040,10
4.175164,74.2695833,-72.2805,LMC,OGLE-LMC-HB-0041,RG,04 57 04.70,-72 16 49.8,LMC507.24.10,,14.373,15.932,354.75289153,9277.7723,0.049,0.164,64.53,35.63,,1,0,Simbad,74.27316,-72.28010,,22.062,21.248,,,0.200,0.101,,0
4.731869,74.2695833,-72.2805,LMC,OGLE-LMC-HB-0041,RG,04 57 04.70,-72 16 49.8,LMC507.24.10,,14.373,15.932,354.75289153,9277.7723,0.049,0.164,64.53,35.63,,1,0,Simbad,74.26993,-72.28181,,23.471,23.196,,,0.543,0.354,,0
0.408798,74.2927083,-70.9730278,LMC,OGLE-LMC-HB-0042,RG,04 57 10.25,-70 58 22.9,LMC508.25.10623,,15.598,17.16,575.53713018,9472.2112,0.039,0.5023,56.24,59.44,,1,0,Simbad,74.29289,-70.97293,19.944,18.654,17.132,15.650,0.143,0.035,0.038,0.031,10
2.814759,74.2927083,-70.9730278,LMC,OGLE-LMC-HB-0042,RG,04 57 10.25,-70 58 22.9,LMC508.25.10623,,15.598,17.16,575.53713018,9472.2112,0.039,0.5023,56.24,59.44,,1,0,Simbad,74.29084,-70.97352,,19.079,17.709,16.435,,0.037,0.026,0.031,0
0.600033,74.321125,-69.6670556,LMC,OGLE-LMC-HB-0043,MS,04 57 17.07,-69 40 01.4,LMC531.01.45685,OGLE-LMC-ECL-03748,16.231,16.197,8.54248906,9003.6443,0.022,0.4403,42.63,127.26,ECL,0,1,Simbad,74.32107,-69.66689,15.611,16.076,16.216,16.348,0.039,0.121,0.036,0.043,10
1.732632,74.321125,-69.6670556,LMC,OGLE-LMC-HB-0043,MS,04 57 17.07,-69 40 01.4,LMC531.01.45685,OGLE-LMC-ECL-03748,16.231,16.197,8.54248906,9003.6443,0.022,0.4403,42.63,127.26,ECL,0,1,Simbad,74.32251,-69.66705,16.963,17.861,17.541,17.539,0.063,0.129,0.051,0.059,10
2.341932,74.321125,-69.6670556,LMC,OGLE-LMC-HB-0043,MS,04 57 17.07,-69 40 01.4,LMC531.01.45685,OGLE-LMC-ECL-03748,16.231,16.197,8.54248906,9003.6443,0.022,0.4403,42.63,127.26,ECL,0,1,Simbad,74.31956,-69.66741,18.654,18.813,18.745,18.256,0.083,0.074,0.107,0.076,10
4.347941,74.321125,-69.6670556,LMC,OGLE-LMC-HB-0043,MS,04 57 17.07,-69 40 01.4,LMC531.01.45685,OGLE-LMC-ECL-03748,16.231,16.197,8.54248906,9003.6443,0.022,0.4403,42.63,127.26,ECL,0,1,Simbad,74.31833,-69.66634,,21.784,20.857,,,0.193,0.080,,0
0.487197,74.3265833,-69.3212778,LMC,OGLE-LMC-HB-0044,RG,04 57 18.38,-69 19 16.6,LMC531.09.50669,,15.056,16.631,694.336643,9163.2946,0.033,0.5107,63.03,139.02,TEO,1,0,Simbad,74.32681,-69.32117,,18.087,16.577,15.034,,0.038,0.050,0.043,0
2.582765,74.3265833,-69.3212778,LMC,OGLE-LMC-HB-0044,RG,04 57 18.38,-69 19 16.6,LMC531.09.50669,,15.056,16.631,694.336643,9163.2946,0.033,0.5107,63.03,139.02,TEO,1,0,Simbad,74.32861,-69.32128,17.966,18.180,18.073,18.022,0.063,0.038,0.054,0.080,10
3.408427,74.3265833,-69.3212778,LMC,OGLE-LMC-HB-0044,RG,04 57 18.38,-69 19 16.6,LMC531.09.50669,,15.056,16.631,694.336643,9163.2946,0.033,0.5107,63.03,139.02,TEO,1,0,Simbad,74.32484,-69.32056,20.961,20.535,20.309,,0.405,0.080,0.108,,0
0.442339,74.3587083,-69.4406389,LMC,OGLE-LMC-HB-0045,MS,04 57 26.09,-69 26 26.3,LMC531.09.42317,OGLE-LMC-ECL-03811,15.876,15.832,4.78841134,9001.2242,0.022,0.2905,52.87,5.94,ECL,0,1,Simbad,74.35887,-69.44053,14.885,15.732,15.862,16.154,0.038,0.030,0.031,0.040,10
4.270342,74.3587083,-69.4406389,LMC,OGLE-LMC-HB-0045,MS,04 57 26.09,-69 26 26.3,LMC531.09.42317,OGLE-LMC-ECL-03811,15.876,15.832,4.78841134,9001.2242,0.022,0.2905,52.87,5.94,ECL,0,1,Simbad,74.35983,-69.43952,20.359,18.457,16.877,15.014,0.202,0.039,0.041,0.040,10
4.831189,74.3587083,-69.4406389,LMC,OGLE-LMC-HB-0045,MS,04 57 26.09,-69 26 26.3,LMC531.09.42317,OGLE-LMC-ECL-03811,15.876,15.832,4.78841134,9001.2242,0.022,0.2905,52.87,5.94,ECL,0,1,Simbad,74.35787,-69.43933,,22.373,21.075,19.890,,0.419,0.210,0.256,0
0.459741,74.4561667,-70.2043056,LMC,OGLE-LMC-HB-0046,MS,04 57 49.48,-70 12 15.5,LMC509.16.3,,14.102,14.195,43.51868836,9028.8044,0.076,0.4206,18.97,77.79,,1,0,Simbad,74.45623,-70.20418,13.357,14.348,14.409,14.358,0.037,0.037,0.024,0.034,10
3.897063,74.4561667,-70.2043056,LMC,OGLE-LMC-HB-0046,MS,04 57 49.48,-70 12 15.5,LMC509.16.3,,14.102,14.195,43.51868836,9028.8044,0.076,0.4206,18.97,77.79,,1,0,Simbad,74.45354,-70.20492,,20.372,19.699,18.887,,0.108,0.088,0.059,0
4.518627,74.4561667,-70.2043056,LMC,OGLE-LMC-HB-0046,MS,04 57 49.48,-70 12 15.5,LMC509.16.3,,14.102,14.195,43.51868836,9028.8044,0.076,0.4206,18.97,77.79,,1,0,Simbad,74.45961,-70.20477,,21.482,20.953,20.127,,0.152,0.148,0.154,0
4.854625,74.4561667,-70.2043056,LMC,OGLE-LMC-HB-0046,MS,04 57 49.48,-70 12 15.5,LMC509.16.3,,14.102,14.195,43.51868836,9028.8044,0.076,0.4206,18.97,77.79,,1,0,Simbad,74.45218,-70.20431,20.375,20.885,19.864,19.744,0.213,0.158,0.085,0.099,20
0.366465,74.466625,-69.6394444,LMC,OGLE-LMC-HB-0047,RG,04 57 51.99,-69 38 22.0,LMC509.25.22191,,15.817,17.34,322.16701906,9101.0797,0.032,0.1858,89.89,127.68,,1,0,Simbad,74.46673,-69.63935,20.789,18.691,17.253,15.804,0.252,0.037,0.025,0.060,10
3.240736,74.466625,-69.6394444,LMC,OGLE-LMC-HB-0047,RG,04 57 51.99,-69 38 22.0,LMC509.25.22191,,15.817,17.34,322.16701906,9101.0797,0.032,0.1858,89.89,127.68,,1,0,Simbad,74.46919,-69.63934,,21.228,20.977,20.195,,0.112,0.113,0.176,0
4.635678,74.466625,-69.6394444,LMC,OGLE-LMC-HB-0047,RG,04 57 51.99,-69 38 22.0,LMC509.25.22191,,15.817,17.34,322.16701906,9101.0797,0.032,0.1858,89.89,127.68,,1,0,Simbad,74.46369,-69.63866,,22.181,21.966,,,0.230,0.169,,0
4.831008,74.466625,-69.6394444,LMC,OGLE-LMC-HB-0047,RG,04 57 51.99,-69 38 22.0,LMC509.25.22191,,15.817,17.34,322.16701906,9101.0797,0.032,0.1858,89.89,127.68,,1,0,Simbad,74.46979,-69.63868,,20.724,20.730,20.353,,0.093,0.066,0.195,0
0.254230,74.6275,-70.7488333,LMC,OGLE-LMC-HB-0049,RG,04 58 30.60,-70 44 55.8,LMC508.32.133,,16.122,17.464,394.20182353,9128.8088,0.024,0.4397,58.3,28.81,,1,0,Simbad,74.62759,-70.74877,20.054,18.494,17.148,15.825,0.208,0.037,0.022,0.076,10
2.863697,74.6275,-70.7488333,LMC,OGLE-LMC-HB-0049,RG,04 58 30.60,-70 44 55.8,LMC508.32.133,,16.122,17.464,394.20182353,9128.8088,0.024,0.4397,58.3,28.81,,1,0,Simbad,74.62990,-70.74877,20.177,18.654,17.191,15.750,0.142,0.046,0.042,0.032,10
4.720459,74.6275,-70.7488333,LMC,OGLE-LMC-HB-0049,RG,04 58 30.60,-70 44 55.8,LMC508.32.133,,16.122,17.464,394.20182353,9128.8088,0.024,0.4397,58.3,28.81,,1,0,Simbad,74.62908,-70.74763,20.514,19.866,18.840,17.830,0.185,0.054,0.054,0.222,0
0.369169,74.7540417,-69.1623333,LMC,OGLE-LMC-HB-0050,MS,04 59 00.97,-69 09 44.4,LMC531.17.42250,OGLE-LMC-ECL-04417,17.114,17.735,12.88226172,9001.2839,0.111,0.2045,81.01,25.32,ECL,0,1,Simbad,74.75421,-69.16225,18.762,18.289,17.747,17.196,0.080,0.029,0.035,0.046,10
2.986945,74.7540417,-69.1623333,LMC,OGLE-LMC-HB-0050,MS,04 59 00.97,-69 09 44.4,LMC531.17.42250,OGLE-LMC-ECL-04417,17.114,17.735,12.88226172,9001.2839,0.111,0.2045,81.01,25.32,ECL,0,1,Simbad,74.75358,-69.16152,,21.050,20.757,,,0.096,0.114,,0
3.789389,74.7540417,-69.1623333,LMC,OGLE-LMC-HB-0050,MS,04 59 00.97,-69 09 44.4,LMC531.17.42250,OGLE-LMC-ECL-04417,17.114,17.735,12.88226172,9001.2839,0.111,0.2045,81.01,25.32,ECL,0,1,Simbad,74.75677,-69.16193,21.350,21.550,21.615,,0.463,0.150,0.233,,0
4.630937,74.7540417,-69.1623333,LMC,OGLE-LMC-HB-0050,MS,04 59 00.97,-69 09 44.4,LMC531.17.42250,OGLE-LMC-ECL-04417,17.114,17.735,12.88226172,9001.2839,0.111,0.2045,81.01,25.32,ECL,0,1,Simbad,74.75122,-69.16314,,21.857,21.788,20.907,,0.150,0.280,0.294,0
1.158159,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93677,-69.80479,18.969,17.800,16.402,14.675,0.107,0.054,0.066,0.104,10
2.243481,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93705,-69.80573,20.726,20.038,19.888,,0.213,0.079,0.116,,0
2.929945,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93475,-69.80473,,19.851,18.882,18.137,,0.053,0.133,0.130,0
2.987415,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93792,-69.80437,,19.947,18.658,,,0.067,0.171,,0
3.127251,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93933,-69.80499,19.956,20.214,19.777,,0.168,0.055,0.130,,0
3.602939,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93577,-69.80418,,20.066,18.811,,,0.062,0.171,,0
4.151430,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.93385,-69.80563,20.244,19.833,18.310,17.511,0.235,0.046,0.141,0.146,20
4.457013,74.9368333,-69.8051111,LMC,OGLE-LMC-HB-0051,RG,04 59 44.84,-69 48 18.4,LMC509.24.113,,15.349,16.61,342.27342199,9221.047,0.05,0.3072,55.0,4.83,,1,0,Simbad,74.94000,-69.80453,19.029,19.071,18.093,16.289,0.131,0.048,0.213,0.191,0
0.346286,74.937875,-68.35475,LMC,OGLE-LMC-HB-0052,RG,04 59 45.09,-68 21 17.1,LMC532.08.24428,,15.984,17.364,209.46432845,9061.3195,0.024,0.2835,30.98,158.68,,1,0,Simbad,74.93802,-68.35467,,18.726,17.425,16.087,,0.036,0.034,0.042,0
4.101897,74.937875,-68.35475,LMC,OGLE-LMC-HB-0052,RG,04 59 45.09,-68 21 17.1,LMC532.08.24428,,15.984,17.364,209.46432845,9061.3195,0.024,0.2835,30.98,158.68,,1,0,Simbad,74.93515,-68.35421,,21.472,20.855,20.963,,0.173,0.091,0.261,0
0.412312,74.9443333,-70.4966944,LMC,OGLE-LMC-HB-0053,RG,04 59 46.64,-70 29 48.1,LMC509.07.10,,14.374,15.986,615.11348448,9551.0619,0.039,0.4543,50.31,46.6,OSARG,1,0,Simbad,74.94435,-70.49658,19.849,17.615,15.976,14.387,0.384,0.064,0.076,0.040,10
2.038567,74.9443333,-70.4966944,LMC,OGLE-LMC-HB-0053,RG,04 59 46.64,-70 29 48.1,LMC509.07.10,,14.374,15.986,615.11348448,9551.0619,0.039,0.4543,50.31,46.6,OSARG,1,0,Simbad,74.94401,-70.49725,,20.821,20.729,,,0.103,0.121,,0
3.233492,74.9443333,-70.4966944,LMC,OGLE-LMC-HB-0053,RG,04 59 46.64,-70 29 48.1,LMC509.07.10,,14.374,15.986,615.11348448,9551.0619,0.039,0.4543,50.31,46.6,OSARG,1,0,Simbad,74.94207,-70.49718,21.461,20.310,19.425,18.737,0.442,0.067,0.072,0.070,0
4.600560,74.9443333,-70.4966944,LMC,OGLE-LMC-HB-0053,RG,04 59 46.64,-70 29 48.1,LMC509.07.10,,14.374,15.986,615.11348448,9551.0619,0.039,0.4543,50.31,46.6,OSARG,1,0,Simbad,74.94133,-70.49590,,20.918,20.680,20.356,,0.074,0.092,0.158,0
0.136234,74.967875,-69.2388333,LMC,OGLE-LMC-HB-0054,RG,04 59 52.29,-69 14 19.8,LMC531.17.98,,15.928,17.306,251.50936555,9114.8516,0.032,0.688,27.88,84.33,,0,0,Simbad,74.96797,-69.23882,20.327,18.648,17.309,15.951,0.275,0.073,0.087,0.053,10
2.158188,74.967875,-69.2388333,LMC,OGLE-LMC-HB-0054,RG,04 59 52.29,-69 14 19.8,LMC531.17.98,,15.928,17.306,251.50936555,9114.8516,0.032,0.688,27.88,84.33,,0,0,Simbad,74.96622,-69.23871,17.816,18.231,17.922,17.950,0.078,0.088,0.124,0.104,10
4.245234,74.967875,-69.2388333,LMC,OGLE-LMC-HB-0054,RG,04 59 52.29,-69 14 19.8,LMC531.17.98,,15.928,17.306,251.50936555,9114.8516,0.032,0.688,27.88,84.33,,0,0,Simbad,74.97049,-69.23956,,19.962,19.040,18.236,,0.066,0.075,0.101,0
4.254443,74.967875,-69.2388333,LMC,OGLE-LMC-HB-0054,RG,04 59 52.29,-69 14 19.8,LMC531.17.98,,15.928,17.306,251.50936555,9114.8516,0.032,0.688,27.88,84.33,,0,0,Simbad,74.96828,-69.23766,21.024,20.128,19.123,18.362,0.408,0.097,0.091,0.056,0
4.974711,74.967875,-69.2388333,LMC,OGLE-LMC-HB-0054,RG,04 59 52.29,-69 14 19.8,LMC531.17.98,,15.928,17.306,251.50936555,9114.8516,0.032,0.688,27.88,84.33,,0,0,Simbad,74.96977,-69.24004,,22.033,21.218,21.124,,0.184,0.164,0.277,0
0.223775,75.0936667,-70.12725,LMC,OGLE-LMC-HB-0055,RG,05 00 22.48,-70 07 38.1,LMC509.15.281,[O96]-D050NE-67,16.057,17.371,197.29586927,9175.1982,0.032,0.3033,31.59,155.82,,1,0,Simbad,75.09384,-70.12723,19.900,18.659,17.280,15.847,0.133,0.048,0.054,0.390,0
2.885459,75.0936667,-70.12725,LMC,OGLE-LMC-HB-0055,RG,05 00 22.48,-70 07 38.1,LMC509.15.281,[O96]-D050NE-67,16.057,17.371,197.29586927,9175.1982,0.032,0.3033,31.59,155.82,,1,0,Simbad,75.09283,-70.12650,,21.246,20.576,20.472,,0.132,0.091,0.166,0
4.375897,75.0936667,-70.12725,LMC,OGLE-LMC-HB-0055,RG,05 00 22.48,-70 07 38.1,LMC509.15.281,[O96]-D050NE-67,16.057,17.371,197.29586927,9175.1982,0.032,0.3033,31.59,155.82,,1,0,Simbad,75.09065,-70.12790,,20.100,19.878,19.776,,0.120,0.078,0.115,0
4.457101,75.0936667,-70.12725,LMC,OGLE-LMC-HB-0055,RG,05 00 22.48,-70 07 38.1,LMC509.15.281,[O96]-D050NE-67,16.057,17.371,197.29586927,9175.1982,0.032,0.3033,31.59,155.82,,1,0,Simbad,75.09528,-70.12614,,21.250,20.776,20.524,,0.106,0.095,0.202,0
