ID,irslope,ac
OGLE LMC-HB-0420,0.004945655803703877,-0.8423609416875574
OGLE LMC-HB-0421,-0.1088608798826061,-0.5331402002265138
OGLE LMC-HB-0422,0.03498166437212377,-0.6886084731839437
OGLE LMC-HB-0423,-0.18419324082759472,-0.5851069583019949
OGLE LMC-HB-0424,0.11030695410484702,-0.6393755167061154
OGLE LMC-HB-0425,-0.08864590071273169,-0.38092025494044895
OGLE LMC-HB-0426,0.08586409041354749,-0.4726366963987691
OGLE LMC-HB-0427,-0.06786159304035957,-0.15755546496883033
OGLE LMC-HB-0428,-0.06059948734428327,-0.2786500126588307
OGLE LMC-HB-0429,0.055798873104365466,-0.4991948484603233
OGLE LMC-HB-0430,0.04308111634795297,-0.4681819074503122
OGLE LMC-HB-0431,-0.08030615886871076,-0.5049746394662699
OGLE LMC-HB-0432,-0.08546928481500443,-0.6299909359780611
OGLE LMC-HB-0433,-0.18887515335372188,-0.26570265754345573
OGLE LMC-HB-0434,0.023129421982867434,-0.8989743993578848
OGLE LMC-HB-0435,-0.06854635663301199,-0.6584509754778881
OGLE LMC-HB-0436,0.01176978012291358,-0.8116886673512359
OGLE LMC-HB-0437,0.08730289981137586,-0.6608847300562515
OGLE LMC-HB-0438,-0.2838554358946674,-0.521172009299822
OGLE LMC-HB-0439,-0.010961024936356336,-0.6771767932365591
OGLE SMC-HB-0001,0.6333517176169552,-0.4732333337378947
OGLE SMC-HB-0002,-0.009486925089833745,-0.8882586235162832
OGLE SMC-HB-0003,-0.12694711160537073,-0.11537304690088165
OGLE SMC-HB-0004,-1.230416307712849,0.2210780076794042
OGLE SMC-HB-0005,-1.8699549353409606,0.6367986355601643
OGLE SMC-HB-0006,-1.0143900624924453,-0.15885904525943984
OGLE SMC-HB-0007,-1.1069434563288039,3.1782468725416337
OGLE SMC-HB-0008,0.07067940986018025,-0.8704713937541071
OGLE SMC-HB-0009,-0.20326033608309957,0.1094888303270312
OGLE SMC-HB-0010,-0.22671592914704009,0.5016059255301317
OGLE SMC-HB-0011,-0.4049971155388119,0.2155722531812793
OGLE SMC-HB-0012,-0.5599236419128347,6.871978956178916
OGLE SMC-HB-0013,-2.740175157459249,1.4449751583031962
OGLE SMC-HB-0014,-1.1172279401102883,0.16639224867124525
OGLE SMC-HB-0015,-0.04163534559197024,0.04196183103690687
OGLE SMC-HB-0016,0.7700709558440568,-0.6518669526813423
OGLE SMC-HB-0017,-1.9387851911938179,1.078619612654869
OGLE SMC-HB-0018,0.27417288794393563,-0.7766591601662045
OGLE SMC-HB-0019,-0.31478563827268946,-0.10423935438481383
OGLE SMC-HB-0020,2.151194222987121,-0.8869923692661965
OGLE SMC-HB-0021,-0.21954478904322683,0.6959004970875695
OGLE SMC-HB-0022,-0.3170426230374147,0.3040109688795461
OGLE SMC-HB-0023,-0.01723201980113186,-0.6987540902685446
OGLE SMC-HB-0024,-0.5345658233930248,-0.6374254583008498
OGLE SMC-HB-0025,-1.720118390489359,0.7841501523566836
OGLE SMC-HB-0026,-0.012622813441812741,-0.7103224580739885
OGLE SMC-HB-0027,-0.16045950666889824,-0.14653497152238476
OGLE SMC-HB-0028,-1.8363232780530583,1.0562064396020259
OGLE SMC-HB-0029,-1.3691410433469773,0.9427547613638195
OGLE SMC-HB-0030,-0.14331392798115397,0.1257873489939017
OGLE SMC-HB-0031,-1.3019941570207973,0.96183199793192
OGLE SMC-HB-0032,-0.4250012880264701,-0.11940269763240685
OGLE SMC-HB-0033,-1.583851933649764,0.7924611475454282
OGLE SMC-HB-0034,-0.08265660664281514,-0.8644753718756241
OGLE SMC-HB-0035,0.16516316198123168,1.3247374705228643
OGLE SMC-HB-0036,-0.30023017308652633,0.3888627020821597
OGLE SMC-HB-0037,0.7012721482899598,1.2046674468754488
OGLE SMC-HB-0038,-0.25299016008588426,-0.5356454450651567
OGLE SMC-HB-0039,-0.01749593616366327,-0.6779902863820451
OGLE SMC-HB-0040,-0.47745118107816437,-0.045294219261934915
